sys_id,sys_class_name,name,asset_tag,serial_number,ip_address,mac_address,fqdn,os,os_version,manufacturer,model_id,cpu_count,ram,disk_space_gb,install_date,last_discovered,sys_updated_on,operational_status,install_status,location,department,owned_by,managed_by,support_group,environment,classification,business_criticality,u_criticality_score,u_asset_subtype,short_description,comments
8b53bd3f41bd4f2b89151c2a17d0d5bb,cmdb_ci_computer,WS-00060,WS-STD-00060,SN-WS-537020,10.1.123,c2:3f:81:f2:4e:69,ws-00060.corp.acme.com,Windows,10 Pro,Dell,Latitude 5540,4,16384,512,2024-05-08 00:41:36,2026-03-14 00:41:36,2026-03-12 00:41:36,Operational,Installed,Remote,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
2794188cc90d445683301f5520ed85b6,cmdb_ci_computer,WS-00061,WS-STD-00061,SN-WS-205885,10.1.179,8a:46:d6:35:3c:90,ws-00061.corp.acme.com,Windows,11 Pro,HP,EliteBook 845 G10,4,16384,512,2025-10-19 00:41:36,2026-03-14 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
cdf545b7d62240d2b063a9851dafc743,cmdb_ci_computer,WS-00062,WS-STD-00062,SN-WS-309452,10.1.209,86:67:b7:d1:97:52,ws-00062.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2026-01-03 00:41:36,2026-03-11 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
41c8cddc898047818b56b0adaeef6b2f,cmdb_ci_computer,WS-00063,WS-STD-00063,SN-WS-604012,10.1.94,78:01:06:2d:38:fc,ws-00063.corp.acme.com,Windows,10 Pro,Apple,MacBook Air M2,4,16384,512,2025-09-13 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
722b25edbb994790bf53731275909c3e,cmdb_ci_computer,WS-00064,WS-STD-00064,SN-WS-206210,10.1.241,83:76:e9:97:87:ed,ws-00064.corp.acme.com,Windows,10 Pro,Dell,Latitude 5540,4,16384,512,2025-12-23 00:41:36,2026-03-14 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
6a7120de4bbd4356ad7672493cfbf22b,cmdb_ci_computer,WS-00065,WS-STD-00065,SN-WS-993647,10.1.84,b8:a0:da:3b:30:17,ws-00065.corp.acme.com,macOS,13.6,HP,EliteBook 845 G10,4,16384,512,2026-02-03 00:41:36,2026-03-13 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
59f3ff943988433d99e4b86abc9c6a36,cmdb_ci_computer,WS-00066,WS-STD-00066,SN-WS-558976,10.1.169,89:2f:be:af:5d:3a,ws-00066.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-12-29 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
7643c10c82b94bd9adc144e90a95f7a7,cmdb_ci_computer,WS-00067,WS-STD-00067,SN-WS-504452,10.1.186,f4:d7:55:39:43:1e,ws-00067.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2025-09-02 00:41:36,2026-03-14 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
4b22ee0efd304e2a9aa8e6eaf97ffd31,cmdb_ci_computer,WS-00068,WS-STD-00068,SN-WS-606121,10.1.215,e0:5c:c2:b7:0e:42,ws-00068.corp.acme.com,macOS,13.6,Dell,Latitude 5540,4,16384,512,2024-10-06 00:41:36,2026-03-11 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
63376ae5b4324b22b244ab02d0dd9ed3,cmdb_ci_computer,WS-00069,WS-STD-00069,SN-WS-562094,10.1.21,20:85:a0:06:72:ad,ws-00069.corp.acme.com,macOS,13.6,HP,EliteBook 845 G10,4,16384,512,2024-08-30 00:41:36,2026-03-14 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
9a30da554cd345eca02c7e2b1b4989a7,cmdb_ci_computer,WS-00070,WS-STD-00070,SN-WS-360651,10.1.133,b1:c5:4c:1b:05:50,ws-00070.corp.acme.com,Windows,10 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-09-13 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
5cfa2a30ed7545ecb355a9bcaaf4901b,cmdb_ci_computer,WS-00071,WS-STD-00071,SN-WS-178501,10.1.202,fb:a4:7b:a9:8e:19,ws-00071.corp.acme.com,macOS,13.6,Apple,MacBook Air M2,4,16384,512,2024-09-11 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
b01f6842dc1e4d30be073d11cc013a16,cmdb_ci_computer,WS-00072,WS-STD-00072,SN-WS-346415,10.1.30,eb:e3:e5:2d:ff:e4,ws-00072.corp.acme.com,Windows,11 Pro,Dell,Latitude 5540,4,16384,512,2025-03-26 00:41:36,2026-03-14 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
d00897c9879647f6b7b73b6c934fefa8,cmdb_ci_computer,WS-00073,WS-STD-00073,SN-WS-118632,10.1.36,ce:d3:12:00:2e:9b,ws-00073.corp.acme.com,Windows,10 Pro,HP,EliteBook 845 G10,4,16384,512,2024-09-10 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
9462a445c7c64ba785ed0509d9486e4e,cmdb_ci_computer,WS-00074,WS-STD-00074,SN-WS-480992,10.1.221,1b:72:e8:a9:f2:ba,ws-00074.corp.acme.com,Ubuntu,22.04 LTS,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-11-06 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
7e2d2f285e124e48b7c6ce85c004b41b,cmdb_ci_computer,WS-00075,WS-STD-00075,SN-WS-332518,10.1.10,ae:b5:95:bf:36:17,ws-00075.corp.acme.com,Windows,10 Pro,Apple,MacBook Air M2,4,16384,512,2025-08-28 00:41:36,2026-03-11 00:41:36,2026-03-13 00:41:36,Operational,Installed,Remote,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
fae9f2067af8457dbc0490289f87fc89,cmdb_ci_computer,WS-00076,WS-STD-00076,SN-WS-878579,10.1.194,d1:36:82:64:60:3d,ws-00076.corp.acme.com,macOS,13.6,Dell,Latitude 5540,4,16384,512,2025-01-06 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
f2507f31c79946b7a02deb6f7c53c392,cmdb_ci_computer,WS-00077,WS-STD-00077,SN-WS-299836,10.1.193,ad:37:d4:17:3f:e6,ws-00077.corp.acme.com,macOS,13.6,HP,EliteBook 845 G10,4,16384,512,2024-11-01 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
15c7f6cb2b044de7ac45b41ce55a3c42,cmdb_ci_computer,WS-00078,WS-STD-00078,SN-WS-871976,10.1.22,dd:f7:5a:58:41:35,ws-00078.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2025-01-12 00:41:36,2026-03-12 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
11cc54c188dd4c58adb2d119f131907f,cmdb_ci_computer,WS-00079,WS-STD-00079,SN-WS-738576,10.1.244,7f:8c:cb:af:96:e7,ws-00079.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2025-09-29 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
3d00807eb08e4e059b2f545e4da7c932,cmdb_ci_computer,WS-00080,WS-STD-00080,SN-WS-884782,10.1.141,99:a0:6f:66:6b:94,ws-00080.corp.acme.com,Windows,10 Pro,Dell,Latitude 5540,4,16384,512,2025-02-24 00:41:36,2026-03-13 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
ce947164f66b46028b9edc648f89e1ec,cmdb_ci_computer,WS-00081,WS-STD-00081,SN-WS-828038,10.1.173,a5:3b:b4:f5:d5:92,ws-00081.corp.acme.com,Windows,11 Pro,HP,EliteBook 845 G10,4,16384,512,2024-12-07 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
6b8ba57b005d4408a3430f285a6aea11,cmdb_ci_computer,WS-00082,WS-STD-00082,SN-WS-252386,10.1.23,1c:66:88:52:92:80,ws-00082.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2025-09-16 00:41:36,2026-03-14 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
b70e1ff70cc2426e91fb5fe3ea5d771f,cmdb_ci_computer,WS-00083,WS-STD-00083,SN-WS-667460,10.1.18,b7:e7:34:72:c7:79,ws-00083.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2024-09-07 00:41:36,2026-03-12 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
ec4d835fee2d41eabc1a01ac2c564fca,cmdb_ci_computer,WS-00084,WS-STD-00084,SN-WS-506380,10.1.116,a0:1b:06:80:67:e2,ws-00084.corp.acme.com,macOS,13.6,Dell,Latitude 5540,4,16384,512,2025-06-27 00:41:36,2026-03-12 00:41:36,2026-03-13 00:41:36,Operational,Installed,Remote,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
08150421ec5945608d04b6165dbe2bbb,cmdb_ci_computer,WS-00085,WS-STD-00085,SN-WS-302897,10.1.85,e5:5a:26:5f:58:3d,ws-00085.corp.acme.com,Windows,10 Pro,HP,EliteBook 845 G10,4,16384,512,2025-01-22 00:41:36,2026-03-14 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
c295f8809ca44db1a6f60c65806f4e73,cmdb_ci_computer,WS-00086,WS-STD-00086,SN-WS-377075,10.1.43,52:82:02:a9:ee:4f,ws-00086.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2026-01-03 00:41:36,2026-03-13 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
f7c5a2bbd658472199bdc7041416b022,cmdb_ci_computer,WS-00087,WS-STD-00087,SN-WS-911242,10.1.248,9a:fb:b7:25:a2:70,ws-00087.corp.acme.com,Windows,10 Pro,Apple,MacBook Air M2,4,16384,512,2025-08-08 00:41:36,2026-03-14 00:41:36,2026-03-13 00:41:36,Operational,Installed,Remote,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
71dcb780f1ff427aa1635fab67fe0e7f,cmdb_ci_computer,WS-00088,WS-STD-00088,SN-WS-663123,10.1.113,2f:b2:71:6d:a9:a9,ws-00088.corp.acme.com,Windows,11 Pro,Dell,Latitude 5540,4,16384,512,2025-02-08 00:41:36,2026-03-12 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
be88df8d14a64d1d9b1f4bc927d91512,cmdb_ci_computer,WS-00089,WS-STD-00089,SN-WS-748314,10.1.145,f3:04:3a:b1:e4:7b,ws-00089.corp.acme.com,Ubuntu,22.04 LTS,HP,EliteBook 845 G10,4,16384,512,2024-04-26 00:41:36,2026-03-13 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
e4c59026c6b14bad9a6bb03bd418925c,cmdb_ci_computer,WS-00090,WS-STD-00090,SN-WS-436526,10.1.107,3a:c5:83:90:0c:bf,ws-00090.corp.acme.com,Windows,10 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-09-04 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
5d85cf8feb58490a98001b57fce13509,cmdb_ci_computer,WS-00091,WS-STD-00091,SN-WS-783176,10.1.59,a4:2a:31:55:03:21,ws-00091.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2025-07-12 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
3f77234b514d4a84bd21b43b2a97727f,cmdb_ci_computer,WS-00092,WS-STD-00092,SN-WS-315565,10.1.147,de:24:4e:0c:eb:a9,ws-00092.corp.acme.com,macOS,13.6,Dell,Latitude 5540,4,16384,512,2026-01-05 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
0bc5a7bd13db4f8e9518ce511759ed07,cmdb_ci_computer,WS-00093,WS-STD-00093,SN-WS-932794,10.1.74,24:74:84:d0:c6:e6,ws-00093.corp.acme.com,Windows,11 Pro,HP,EliteBook 845 G10,4,16384,512,2024-05-08 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
1cabb83325e84f0f85ba8d1468183e14,cmdb_ci_computer,WS-00094,WS-STD-00094,SN-WS-508422,10.1.182,3c:03:20:17:25:b7,ws-00094.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-09-16 00:41:36,2026-03-14 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
2d23f774410841f2ad8dbe819aac1659,cmdb_ci_computer,WS-00095,WS-STD-00095,SN-WS-415989,10.1.165,2c:90:e0:c3:ca:0f,ws-00095.corp.acme.com,Windows,10 Pro,Apple,MacBook Air M2,4,16384,512,2024-10-15 00:41:36,2026-03-13 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
9b9fb91e39ea472484f8795469857e08,cmdb_ci_computer,WS-00096,WS-STD-00096,SN-WS-509985,10.1.213,97:49:98:bf:05:48,ws-00096.corp.acme.com,Windows,11 Pro,Dell,Latitude 5540,4,16384,512,2025-10-09 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
c3eb422273ac4e31a7181b99f111aa51,cmdb_ci_computer,WS-00097,WS-STD-00097,SN-WS-513224,10.1.147,2b:9c:6b:b0:6c:d3,ws-00097.corp.acme.com,Windows,10 Pro,HP,EliteBook 845 G10,4,16384,512,2024-04-22 00:41:36,2026-03-13 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
38eab653e2594fde8f4aa1eb1c3a7826,cmdb_ci_computer,WS-00098,WS-STD-00098,SN-WS-746850,10.1.223,81:63:3a:5c:1b:ec,ws-00098.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-04-23 00:41:36,2026-03-14 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
7769d132de7044fba51204a3f69ea0a5,cmdb_ci_computer,WS-00099,WS-STD-00099,SN-WS-362865,10.1.35,65:f9:a9:b6:41:78,ws-00099.corp.acme.com,Windows,10 Pro,Apple,MacBook Air M2,4,16384,512,2025-11-02 00:41:36,2026-03-12 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
c9f933fbb69248699cee45f6a8206d98,cmdb_ci_computer,WS-00100,WS-STD-00100,SN-WS-433222,10.1.134,e6:a8:9c:4e:ba:a1,ws-00100.corp.acme.com,macOS,13.6,Dell,Latitude 5540,4,16384,512,2024-12-01 00:41:36,2026-03-13 00:41:36,2026-03-14 00:41:36,Operational,Installed,HQ-NYC,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
1d5fce5e007749c599c730888224653d,cmdb_ci_computer,WS-00101,WS-STD-00101,SN-WS-923824,10.1.66,df:8d:b8:44:a9:f5,ws-00101.corp.acme.com,Windows,11 Pro,HP,EliteBook 845 G10,4,16384,512,2024-10-27 00:41:36,2026-03-11 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
bdfabc99b4e442a8b18a8138a3a64440,cmdb_ci_computer,WS-00102,WS-STD-00102,SN-WS-610626,10.1.151,37:59:29:8f:47:64,ws-00102.corp.acme.com,Windows,10 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2025-05-19 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
d408ea26494144b6863d3f469d54e2fc,cmdb_ci_computer,WS-00103,WS-STD-00103,SN-WS-990856,10.1.139,0f:cf:6c:12:85:f1,ws-00103.corp.acme.com,macOS,13.6,Apple,MacBook Air M2,4,16384,512,2024-04-14 00:41:36,2026-03-13 00:41:36,2026-03-12 00:41:36,Operational,Installed,HQ-NYC,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
a774fa999a3c412f9ce3c44cf3732529,cmdb_ci_computer,WS-00104,WS-STD-00104,SN-WS-909652,10.1.160,94:44:ed:2e:cb:ba,ws-00104.corp.acme.com,Windows,11 Pro,Dell,Latitude 5540,4,16384,512,2024-09-16 00:41:36,2026-03-14 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
e646266a8c9a4608be7d66db6b10e2cd,cmdb_ci_computer,WS-00105,WS-STD-00105,SN-WS-945718,10.1.167,54:47:e4:51:5b:4a,ws-00105.corp.acme.com,macOS,13.6,HP,EliteBook 845 G10,4,16384,512,2024-10-05 00:41:36,2026-03-12 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
70b7c8567dea4964bd3f5a3b3912dbdb,cmdb_ci_computer,WS-00106,WS-STD-00106,SN-WS-611329,10.1.69,20:87:bd:77:15:69,ws-00106.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-08-31 00:41:36,2026-03-12 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
ba3417a1597147e4a5904d0b58c1969d,cmdb_ci_computer,WS-00107,WS-STD-00107,SN-WS-576728,10.1.235,17:14:a5:34:8c:86,ws-00107.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2024-06-30 00:41:36,2026-03-13 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
6b560101e20f4f9e9ce1e445a496b58f,cmdb_ci_computer,WS-00108,WS-STD-00108,SN-WS-483041,10.1.160,27:80:c0:72:cf:b4,ws-00108.corp.acme.com,Windows,10 Pro,Dell,Latitude 5540,4,16384,512,2025-02-24 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,Remote,HR,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
b762b082bc7e46a3b1bf75904a979e91,cmdb_ci_computer,WS-00109,WS-STD-00109,SN-WS-106918,10.1.138,47:e1:54:75:27:8f,ws-00109.corp.acme.com,macOS,13.6,HP,EliteBook 845 G10,4,16384,512,2025-07-11 00:41:36,2026-03-13 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,Legal,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
492c9b4fd59e42bb97399c6fc5320c77,cmdb_ci_computer,WS-00110,WS-STD-00110,SN-WS-731264,10.1.193,3c:75:d4:a9:3a:f6,ws-00110.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-03-23 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Sales,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
dd7adbdd25f34de6a5334dfed6f2a0eb,cmdb_ci_computer,WS-00111,WS-STD-00111,SN-WS-269078,10.1.175,d2:0b:7c:16:41:52,ws-00111.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2025-09-28 00:41:36,2026-03-14 00:41:36,2026-03-13 00:41:36,Operational,Installed,Remote,Operations,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
256f2401b55e4b4d91537609a7b5cbb4,cmdb_ci_computer,WS-00112,WS-STD-00112,SN-WS-370804,10.1.246,5c:cf:09:91:2b:6e,ws-00112.corp.acme.com,Windows,11 Pro,Dell,Latitude 5540,4,16384,512,2024-11-10 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,IT Infrastructure,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
4084a91f5b4e4cafa16ff80071d7f85c,cmdb_ci_computer,WS-00113,WS-STD-00113,SN-WS-970699,10.1.115,49:5d:87:55:af:e8,ws-00113.corp.acme.com,Windows,11 Pro,HP,EliteBook 845 G10,4,16384,512,2024-06-12 00:41:36,2026-03-14 00:41:36,2026-03-13 00:41:36,Operational,Installed,HQ-NYC,IT Security,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
21daf13f027941f6919f24ec49fc94e6,cmdb_ci_computer,WS-00114,WS-STD-00114,SN-WS-238635,10.1.37,08:67:d6:4c:31:5a,ws-00114.corp.acme.com,Windows,11 Pro,Lenovo,ThinkPad X1 Carbon,4,16384,512,2024-10-13 00:41:36,2026-03-14 00:41:36,2026-03-14 00:41:36,Operational,Installed,Remote,Engineering,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
2a397813f77949e1b84b7ae895293274,cmdb_ci_computer,WS-00115,WS-STD-00115,SN-WS-791423,10.1.43,00:dc:d7:bd:16:db,ws-00115.corp.acme.com,Windows,11 Pro,Apple,MacBook Air M2,4,16384,512,2025-06-23 00:41:36,2026-03-11 00:41:36,2026-03-11 00:41:36,Operational,Installed,HQ-NYC,Finance,helpdesk@acme.com,it-admin@acme.com,Tier1-Helpdesk,Production,Internal,Low,3,Workstation,Standard employee endpoint,
